,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
417,0.864,0.906610703043022,124,5.963145989275148,-7.8973915642127395,2.1074249233285958,779.698659739774,911.8603,910.1026084357873,-7.179951794926434,69.68399263209045,224.0,0.8000000000000114,-49.73326613930851,51.94962801433847,0.9731813441297874,0.0337475773334841,-1.901049,1.2287393724927562,8804.0,1.0075532158388647,2.571115882130104e-15,324,100.0,1462298408,3657,-183452,-2215616
418,0.853,0.895068205666317,124,5.963145989275148,-6.675973432138562,1.7814885692287246,813.7106365287356,912.1965,911.3240265678614,-7.179951794926434,69.68402944860986,224.0,0.8000000000000114,-49.73241943543576,51.94962801433847,0.9866113861977996,-0.006135923151542565,-1.916068,1.2384468743169958,9292.0,1.0634012359807736,2.713631165010555e-15,320,96.0,1462298408,3657,-183418,-2215615
419,0.945,1.0161290322580645,124,4.59635791099748,-1.15378962084651,0.5369191673795098,6255.447306148458,816.5076,818.8462103791535,-7.180519678099222,69.6784983360581,228.7,2.5,-49.92074053276792,67.11187706766522,0.9799358764139127,0.00614,1.407097,-0.984409765616474,26092.0,2.3679099736818223,3.715698126975989e-15,614,385.3,1462298408,3658,-190753,-2215615
421,0.945,1.0161290322580645,124,4.59635791099748,-3.3178235441446304,1.543958294170902,6232.425611268858,815.9935,816.6821764558554,-7.180519678099222,69.6785238703611,228.7,2.5,-49.920167702166566,67.11187706766522,0.9799358764139127,0.00614,1.396931,-0.977297598027987,18829.0,1.7087757509755876,2.6813919988054153e-15,623,394.3,1462298408,3658,-190730,-2215614
422,0.955,1.0268817204301075,124,4.59635791099748,-1.924732287414372,0.8956794536154541,6130.347543165884,814.0557,818.0752677125856,-7.180519678099222,69.67864038807511,228.7,2.5,-49.91755322175163,67.11187706766522,0.9799358764139127,0.00614,1.350545,-0.9448457973433962,26881.0,2.4395135674743624,3.828057693976757e-15,616,387.3,1462298408,3658,-190628,-2215610
423,0.942,1.0129032258064514,124,4.59635791099748,-3.996841919608414,1.8599413591961527,6145.376229328844,814.6687,816.0031580803916,-7.180519678099222,69.67862297800205,228.7,2.5,-49.917943934599236,67.11187706766522,0.9799358764139127,0.00614,1.357475,-0.9496940485128054,17642.0,1.601052727107723,2.512354221834677e-15,625,396.3,1462298408,3658,-190643,-2215611
424,0.945,1.0161290322580645,124,4.59635791099748,-3.639041803777218,1.6934380930812856,6197.414380207281,815.6069,816.3609581962228,-7.180519678099222,69.67856416623339,228.7,2.5,-49.919263625971325,67.11187706766522,0.9799358764139127,0.00614,1.38089,-0.9660752607973243,18969.0,1.721481078137762,2.7013290575888216e-15,624,395.3,1462298408,3658,-190695,-2215613
425,0.913,0.9817204301075269,124,4.59635791099748,-2.0263020591810346,0.942945225730714,6058.285070876081,813.0513,816.973697940819,-7.180519678099222,69.67872279750775,228.7,2.5,-49.91570353497656,67.11187706766522,0.9799358764139127,0.00614,1.317726,-0.9218855152180224,17786.0,1.6141210636173882,2.532860910869038e-15,620,391.3,1462298408,3658,-190556,-2215607
426,0.935,1.0053763440860215,124,4.59635791099748,-14.613456079736352,6.80041190274572,6085.30327921296,813.6596,804.3865439202636,-7.180519678099222,69.6786921291708,228.7,2.5,-49.91639194107955,67.11187706766522,0.9799358764139127,0.00614,1.329927,-0.9304213756102248,2530.0,0.2296034122878664,3.6029113372870044e-16,674,445.3,1462298408,3658,-190583,-2215608
427,0.942,1.0129032258064514,124,4.59635791099748,-3.996841919608414,1.8599413591961527,6145.376229328844,814.164,816.0031580803916,-7.180519678099222,69.67862297800205,228.7,2.5,-49.917943934599236,67.11187706766522,0.9799358764139127,0.00614,1.357475,-0.9496940485128054,17642.0,1.601052727107723,2.512354221834677e-15,625,396.3,1462298408,3658,-190643,-2215611
