,Coh_Swath,Coh_SwathOverPoca,DayInYear_Swath,DemDiffMad_Swath,DemDiff_Swath,DemDiff_SwathOverPoca,Dist_SwathToPoca,Elev_Oib,Elev_Swath,Heading_Swath,Lat_Swath,LeadEdgeS_Poca,LeadEdgeW_Poca,Lon_Swath,MeanDiffSpread_Swath,PhaseConfidence_Swath,PhaseSSegment_Swath,Phase_Swath,Phase_SwathOverPoca,PowerScaled_Swath,PowerScaled_SwathOverPoca,PowerWatt_Swath,SampleNb_Swath,SampleNb_SwathMinusLeadEdgeS,StartTime_Swath,Wf_Number_Swath,X_Swath,Y_Swath
272,0.961,0.9826175869120655,117,5.743889369391033,-3.1941599817946553,2.284928485048896,100.64790112068906,1930.7314,1928.8058400182053,-10.20541144728891,77.52922374969877,175.2,3.8000000000000114,-30.22087998831637,81.62901094470485,0.9790892903457012,-0.006135923151542565,1.632378,1.029909209005774,16207.0,1.227245191579585,8.42620904241767e-15,186,10.800000000000011,1367017595,3377,345924,-1311205
273,0.971,0.9928425357873211,117,5.743889369391033,-2.8286121767014265,2.0234354486120263,69.77822009767804,1930.6946,1929.1713878232986,-10.20541144728891,77.52927436707971,175.2,3.8000000000000114,-30.219601580835445,81.62901094470485,0.9790892903457012,-0.006135923151542565,1.617941,1.020800534881021,22084.0,1.6722701802211115,1.148173014701992e-14,184,8.800000000000011,1367017595,3377,345952,-1311192
274,0.961,0.9826175869120655,117,5.743889369391033,-3.2103407168760896,2.2965033036889526,25.495097567963924,1930.63,1928.789659283124,-10.20541144728891,77.52934827377416,175.2,3.8000000000000114,-30.217734680279477,81.62901094470485,0.9790892903457012,-0.006135923151542565,1.596857,1.0074980977232806,19382.0,1.4676662123277298,1.0076928713527446e-14,185,9.800000000000011,1367017595,3377,345992,-1311173
313,0.583,0.5955056179775281,117,5.208903291069693,-26.096897760406137,-821.3454136895775,1974.1555156572645,1900.0313,1882.9031022395939,-10.203615201853987,77.53016919709356,187.5,2.5999999999999943,-30.127433096358743,84.39418383073063,0.9589540011431333,-0.0045121506819008166,0.602278,0.3938869105071138,2555.0,0.19886363636363635,1.4973794993950602e-15,382,194.5,1367017595,3376,348035,-1310539
314,0.583,0.5955056179775281,117,5.208903291069693,-26.096897760406137,-821.3454136895775,1974.1555156572645,1899.0986,1882.9031022395939,-10.203615201853987,77.53016919709356,187.5,2.5999999999999943,-30.127433096358743,84.39418383073063,0.9589540011431333,-0.0045121506819008166,0.602278,0.3938869105071138,2555.0,0.19886363636363635,1.4973794993950602e-15,382,194.5,1367017595,3376,348035,-1310539
315,0.583,0.5955056179775281,117,5.208903291069693,-26.096897760406137,-821.3454136895775,1974.1555156572645,1898.5626,1882.9031022395939,-10.203615201853987,77.53016919709356,187.5,2.5999999999999943,-30.127433096358743,84.39418383073063,0.9589540011431333,-0.0045121506819008166,0.602278,0.3938869105071138,2555.0,0.19886363636363635,1.4973794993950602e-15,382,194.5,1367017595,3376,348035,-1310539
352,0.589,0.6016343207354443,117,5.208903291069693,-13.406072042882442,-421.92814981707613,2923.416665478939,1879.1135,1882.5939279571176,-10.203615201853987,77.53171483057893,187.5,2.5999999999999943,-30.08796562776206,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.156799,0.10254579061596959,2686.0,0.20905977584059776,1.5741531645303842e-15,387,199.5,1367017595,3376,348894,-1310135
353,0.589,0.6016343207354443,117,5.208903291069693,-13.406072042882442,-421.92814981707613,2923.416665478939,1879.2948,1882.5939279571176,-10.203615201853987,77.53171483057893,187.5,2.5999999999999943,-30.08796562776206,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.156799,0.10254579061596959,2686.0,0.20905977584059776,1.5741531645303842e-15,387,199.5,1367017595,3376,348894,-1310135
354,0.676,0.6905005107252299,117,5.208903291069693,-13.122900564223528,-413.015918278312,2952.0516594395835,1878.7251,1882.8770994357765,-10.203615201853987,77.53176186737947,187.5,2.5999999999999943,-30.086762100371857,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.143216,0.09366257405249206,2877.0,0.22392590286425904,1.6860903404147116e-15,386,198.5,1367017595,3376,348920,-1310123
355,0.676,0.6905005107252299,117,5.208903291069693,-13.122900564223528,-413.015918278312,2952.0516594395835,1878.8807,1882.8770994357765,-10.203615201853987,77.53176186737947,187.5,2.5999999999999943,-30.086762100371857,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.143216,0.09366257405249206,2877.0,0.22392590286425904,1.6860903404147116e-15,386,198.5,1367017595,3376,348920,-1310123
360,0.532,0.54341164453524,117,5.208903291069693,-13.83876150008291,-435.5461478061944,3074.628107592852,1877.6554,1882.161238499917,-10.203615201853987,77.53195996920141,187.5,2.5999999999999943,-30.08169168667854,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.085994,0.05623966172124624,2602.0,0.20252179327521794,1.5249242494817795e-15,390,202.5,1367017595,3376,349031,-1310071
361,0.532,0.54341164453524,117,5.208903291069693,-13.83876150008291,-435.5461478061944,3074.628107592852,1877.8263,1882.161238499917,-10.203615201853987,77.53195996920141,187.5,2.5999999999999943,-30.08169168667854,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.085994,0.05623966172124624,2602.0,0.20252179327521794,1.5249242494817795e-15,390,202.5,1367017595,3376,349031,-1310071
366,0.733,0.7487231869254342,117,5.208903291069693,-14.613702981732786,-459.9358142590635,3208.3815234476087,1876.8418,1879.3862970182672,-10.203615201853987,77.53217718347949,187.5,2.5999999999999943,-30.0761291217961,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.023222,0.015187076127297023,3523.0,0.27420610211706103,2.0646841394789813e-15,403,215.5,1367017595,3376,349152,-1310014
367,0.733,0.7487231869254342,117,5.208903291069693,-14.613702981732786,-459.9358142590635,3208.3815234476087,1876.9743,1879.3862970182672,-10.203615201853987,77.53217718347949,187.5,2.5999999999999943,-30.0761291217961,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.023222,0.015187076127297023,3523.0,0.27420610211706103,2.0646841394789813e-15,403,215.5,1367017595,3376,349152,-1310014
368,0.693,0.7078651685393258,117,5.208903291069693,-12.931224518455565,-406.9833146121197,3228.5001161530104,1876.6361,1881.0687754815444,-10.203615201853987,77.53220978418334,187.5,2.5999999999999943,-30.07529399346032,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.013796,0.009022517537343455,3221.0,0.25070049813200496,1.8876944687089977e-15,396,208.5,1367017595,3376,349170,-1310005
369,0.693,0.7078651685393258,117,5.208903291069693,-12.931224518455565,-406.9833146121197,3228.5001161530104,1876.7556,1881.0687754815444,-10.203615201853987,77.53220978418334,187.5,2.5999999999999943,-30.07529399346032,84.39418383073063,0.9920561126612902,-0.021475731030398976,0.013796,0.009022517537343455,3221.0,0.25070049813200496,1.8876944687089977e-15,396,208.5,1367017595,3376,349170,-1310005
372,0.709,0.7242083758937691,117,5.208903291069693,-15.126727941446006,-476.0822045939343,3294.7116717552085,1876.2752,1878.873272058554,-10.203615201853987,77.53231748932527,187.5,2.5999999999999943,-30.072534425553783,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.017343,-0.01134223844956129,4765.0,0.37087484433374845,2.792568811983351e-15,406,218.5,1367017595,3376,349230,-1309977
373,0.709,0.7242083758937691,117,5.208903291069693,-15.126727941446006,-476.0822045939343,3294.7116717552085,1876.3937,1878.873272058554,-10.203615201853987,77.53231748932527,187.5,2.5999999999999943,-30.072534425553783,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.017343,-0.01134223844956129,4765.0,0.37087484433374845,2.792568811983351e-15,406,218.5,1367017595,3376,349230,-1309977
374,0.807,0.8243105209397344,117,5.208903291069693,-13.15806318540126,-414.12258842365975,3336.3339161420877,1876.1418,1880.8419368145987,-10.203615201853987,77.53238460313895,187.5,2.5999999999999943,-30.0708144816046,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.036754,-0.024036938936468643,4248.0,0.3306351183063512,2.4895765610294386e-15,398,210.5,1367017595,3376,349268,-1309960
375,0.807,0.8243105209397344,117,5.208903291069693,-13.15806318540126,-414.12258842365975,3336.3339161420877,1876.2594,1880.8419368145987,-10.203615201853987,77.53238460313895,187.5,2.5999999999999943,-30.0708144816046,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.036754,-0.024036938936468643,4248.0,0.3306351183063512,2.4895765610294386e-15,398,210.5,1367017595,3376,349268,-1309960
378,0.605,0.6179775280898876,117,5.208903291069693,-12.196301192045212,-383.8531361095835,3418.1932361994986,1875.9357,1880.8036988079548,-10.203615201853987,77.53251737432676,187.5,2.5999999999999943,-30.067411042297806,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.07516,-0.04915427791437621,3275.0,0.25490348692403486,1.9193416283831004e-15,399,211.5,1367017595,3376,349342,-1309925
379,0.605,0.6179775280898876,117,5.208903291069693,-12.196301192045212,-383.8531361095835,3418.1932361994986,1876.0414,1880.8036988079548,-10.203615201853987,77.53251737432676,187.5,2.5999999999999943,-30.067411042297806,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.07516,-0.04915427791437621,3275.0,0.25490348692403486,1.9193416283831004e-15,399,211.5,1367017595,3376,349342,-1309925
380,0.605,0.6179775280898876,117,5.208903291069693,-12.196301192045212,-383.8531361095835,3418.1932361994986,1875.8921,1880.8036988079548,-10.203615201853987,77.53251737432676,187.5,2.5999999999999943,-30.067411042297806,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.07516,-0.04915427791437621,3275.0,0.25490348692403486,1.9193416283831004e-15,399,211.5,1367017595,3376,349342,-1309925
381,0.605,0.6179775280898876,117,5.208903291069693,-12.196301192045212,-383.8531361095835,3418.1932361994986,1875.9995,1880.8036988079548,-10.203615201853987,77.53251737432676,187.5,2.5999999999999943,-30.067411042297806,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.07516,-0.04915427791437621,3275.0,0.25490348692403486,1.9193416283831004e-15,399,211.5,1367017595,3376,349342,-1309925
382,0.623,0.6363636363636364,117,5.208903291069693,-10.179588296450675,-320.38130498495474,3474.983309312435,1875.8484,1882.8204117035493,-10.203615201853987,77.53260993098897,187.5,2.5999999999999943,-30.06503776799758,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.101943,-0.06667023088644564,2659.0,0.2069582814445828,1.5583295846933328e-15,391,203.5,1367017595,3376,349393,-1309900
383,0.623,0.6363636363636364,117,5.208903291069693,-10.179588296450675,-320.38130498495474,3474.983309312435,1875.9669,1882.8204117035493,-10.203615201853987,77.53260993098897,187.5,2.5999999999999943,-30.06503776799758,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.101943,-0.06667023088644564,2659.0,0.2069582814445828,1.5583295846933328e-15,391,203.5,1367017595,3376,349393,-1309900
384,0.565,0.5771195097037793,117,5.208903291069693,-11.203928152099252,-352.6202649648213,3507.6638949591506,1875.8277,1880.7960718479007,-10.203615201853987,77.53266251438225,187.5,2.5999999999999943,-30.063689208522362,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.117158,-0.07662076758771272,3092.0,0.24066002490660024,1.8120929205986402e-15,400,212.5,1367017595,3376,349423,-1309887
385,0.565,0.5771195097037793,117,5.208903291069693,-11.203928152099252,-352.6202649648213,3507.6638949591506,1875.9437,1880.7960718479007,-10.203615201853987,77.53266251438225,187.5,2.5999999999999943,-30.063689208522362,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.117158,-0.07662076758771272,3092.0,0.24066002490660024,1.8120929205986402e-15,400,212.5,1367017595,3376,349423,-1309887
386,0.642,0.6557711950970379,117,5.208903291069693,-11.38043671566993,-358.17550377123854,3530.0178469803805,1875.8251,1880.61956328433,-10.203615201853987,77.5326982100025,187.5,2.5999999999999943,-30.062773650519432,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.127489,-0.08337719181780079,2910.0,0.22649439601494395,1.7054302713266634e-15,401,213.5,1367017595,3376,349443,-1309877
387,0.642,0.6557711950970379,117,5.208903291069693,-11.38043671566993,-358.17550377123854,3530.0178469803805,1875.9157,1880.61956328433,-10.203615201853987,77.5326982100025,187.5,2.5999999999999943,-30.062773650519432,84.39418383073063,0.9920561126612902,-0.021475731030398976,-0.127489,-0.08337719181780079,2910.0,0.22649439601494395,1.7054302713266634e-15,401,213.5,1367017595,3376,349443,-1309877
